428,Mega Lopunny,"normal,fighting",580,65,136,94,54,96,135
429,Mismagius,ghost,495,60,60,60,105,105,105
430,Honchkrow,"dark,flying",505,100,125,52,105,52,71
431,Glameow,normal,310,49,55,42,42,37,85
432,Purugly,normal,452,71,82,64,64,59,112
433,Chingling,psychic,285,45,30,50,65,50,45
434,Stunky,"poison,dark",329,63,63,47,41,41,74
435,Skuntank,"poison,dark",479,103,93,67,71,61,84
436,Bronzor,"steel,psychic",300,57,24,86,24,86,23
437,Bronzong,"steel,psychic",500,67,89,116,79,116,33
438,Bonsly,rock,290,50,80,95,10,45,10
439,Mime Jr.,"psychic,fairy",310,20,25,45,70,90,60
440,Happiny,normal,220,100,5,5,15,65,30
441,Chatot,"normal,flying",411,76,65,45,92,42,91
442,Spiritomb,"ghost,dark",485,50,92,108,92,108,35
443,Gible,"dragon,ground",300,58,70,45,40,45,42
444,Gabite,"dragon,ground",410,68,90,65,50,55,82
445,Garchomp,"dragon,ground",600,108,130,95,80,85,102
445,Mega Garchomp,"dragon,ground",700,108,170,115,120,95,92
446,Munchlax,normal,390,135,85,40,40,85,5
447,Riolu,fighting,285,40,70,40,35,40,60
448,Lucario,"fighting,steel",525,70,110,70,115,70,90
448,Mega Lucario,"fighting,steel",625,70,145,88,140,70,112
449,Hippopotas,ground,330,68,72,78,38,42,32
450,Hippowdon,ground,525,108,112,118,68,72,47
451,Skorupi,"poison,bug",330,40,50,90,30,55,65
452,Drapion,"poison,dark",500,70,90,110,60,75,95
453,Croagunk,"poison,fighting",300,48,61,40,61,40,50
454,Toxicroak,"poison,fighting",490,83,106,65,86,65,85
455,Carnivine,grass,454,74,100,72,90,72,46
456,Finneon,water,330,49,49,56,49,61,66
457,Lumineon,water,460,69,69,76,69,86,91
458,Mantyke,"water,flying",345,45,20,50,60,120,50
460,Abomasnow,"grass,ice",494,90,92,75,92,85,60
460,Mega Abomasnow,"grass,ice",594,90,132,105,132,105,30
461,Weavile,"dark,ice",510,70,120,65,45,85,125
462,Magnezone,"electric,steel",535,70,70,115,130,90,60
463,Lickilicky,normal,515,110,85,95,80,95,50
464,Rhyperior,"ground,rock",535,115,140,130,55,55,40
465,Tangrowth,grass,535,100,100,125,110,50,50
466,Electivire,electric,540,75,123,67,95,85,95
467,Magmortar,fire,540,75,95,67,125,95,83
468,Togekiss,"fairy,flying",545,85,50,95,120,115,80
469,Yanmega,"bug,flying",515,86,76,86,116,56,95
470,Leafeon,grass,525,65,110,130,60,65,95
471,Glaceon,ice,525,65,60,110,130,95,65
472,Gliscor,"ground,flying",510,75,95,125,45,75,95
474,Porygon-Z,normal,535,85,80,70,135,75,90
475,Gallade,"psychic,fighting",518,68,125,65,65,115,80
475,Mega Gallade,"psychic,fighting",618,68,165,95,65,115,110
476,Probopass,"rock,steel",525,60,55,145,75,150,40
477,Dusknoir,ghost,525,45,100,135,65,135,45
478,Froslass,"ice,ghost",480,70,80,70,80,70,110
479,Rotom,"electric,ghost",440,50,50,77,95,77,91
479,Rotom (Heat Rotom),"electric,fire",520,50,65,107,105,107,86
479,Rotom (Wash Rotom),"electric,water",520,50,65,107,105,107,86
479,Rotom (Frost Rotom),"electric,ice",520,50,65,107,105,107,86
479,Rotom (Fan Rotom),"electric,flying",520,50,65,107,105,107,86
479,Rotom (Mow Rotom),"electric,grass",520,50,65,107,105,107,86
480,Uxie,psychic,580,75,75,130,75,130,95
481,Mesprit,psychic,580,80,105,105,105,105,80
482,Azelf,psychic,580,75,125,70,125,70,115
483,Dialga,"steel,dragon",680,100,120,120,150,100,90
484,Palkia,"water,dragon",680,90,120,100,150,120,100
485,Heatran,"fire,steel",600,91,90,106,130,106,77
486,Regigigas,normal,670,110,160,110,80,110,100
487,Giratina (Altered Forme),"ghost,dragon",680,150,100,120,100,120,90
487,Giratina (Origin Forme),"ghost,dragon",680,150,120,100,120,100,90
488,Cresselia,psychic,600,120,70,120,75,130,85
489,Phione,water,480,80,80,80,80,80,80
490,Manaphy,water,600,100,100,100,100,100,100
491,Darkrai,dark,600,70,90,90,135,90,125
492,Shaymin (Land Forme),grass,600,100,100,100,100,100,100
492,Shaymin (Sky Forme),"grass,flying",600,100,103,75,120,75,127
493,Arceus,normal,720,120,120,120,120,120,120
494,Victini,"psychic,fire",600,100,100,100,100,100,100
495,Snivy,grass,308,45,45,55,45,55,63
496,Servine,grass,413,60,60,75,60,75,83
497,Serperior,grass,528,75,75,95,75,95,113
498,Tepig,fire,308,65,63,45,45,45,45
499,Pignite,"fire,fighting",418,90,93,55,70,55,55
500,Emboar,"fire,fighting",528,110,123,65,100,65,65
501,Oshawott,water,308,55,55,45,63,45,45
502,Dewott,water,413,75,75,60,83,60,60
503,Samurott,water,528,95,100,85,108,70,70
504,Patrat,normal,255,45,55,39,35,39,42
505,Watchog,normal,420,60,85,69,60,69,77
506,Lillipup,normal,275,45,60,45,25,45,55
507,Herdier,normal,370,65,80,65,35,65,60
508,Stoutland,normal,500,85,110,90,45,90,80
509,Purrloin,dark,281,41,50,37,50,37,66
510,Liepard,dark,446,64,88,50,88,50,106
511,Pansage,grass,316,50,53,48,53,48,64
512,Simisage,grass,498,75,98,63,98,63,101
513,Pansear,fire,316,50,53,48,53,48,64
514,Simisear,fire,498,75,98,63,98,63,101
515,Panpour,water,316,50,53,48,53,48,64
516,Simipour,water,498,75,98,63,98,63,101
517,Munna,psychic,292,76,25,45,67,55,24
518,Musharna,psychic,487,116,55,85,107,95,29
519,Pidove,"normal,flying",264,50,55,50,36,30,43
520,Tranquill,"normal,flying",358,62,77,62,50,42,65
522,Blitzle,electric,295,45,60,32,50,32,76
523,Zebstrika,electric,497,75,100,63,80,63,116
524,Roggenrola,rock,280,55,75,85,25,25,15
525,Boldore,rock,390,70,105,105,50,40,20
526,Gigalith,rock,515,85,135,130,60,80,25
527,Woobat,"psychic,flying",323,65,45,43,55,43,72
528,Swoobat,"psychic,flying",425,67,57,55,77,55,114
529,Drilbur,ground,328,60,85,40,30,45,68
530,Excadrill,"ground,steel",508,110,135,60,50,65,88
531,Audino,normal,445,103,60,86,60,86,50
531,Mega Audino,"normal,fairy",545,103,60,126,80,126,50
532,Timburr,fighting,305,75,80,55,25,35,35
533,Gurdurr,fighting,405,85,105,85,40,50,40
534,Conkeldurr,fighting,505,105,140,95,55,65,45
535,Tympole,water,294,50,50,40,50,40,64
536,Palpitoad,"water,ground",384,75,65,55,65,55,69
537,Seismitoad,"water,ground",509,105,95,75,85,75,74
538,Throh,fighting,465,120,100,85,30,85,45
539,Sawk,fighting,465,75,125,75,30,75,85
540,Sewaddle,"bug,grass",310,45,53,70,40,60,42
541,Swadloon,"bug,grass",380,55,63,90,50,80,42
542,Leavanny,"bug,grass",500,75,103,80,70,80,92
543,Venipede,"bug,poison",260,30,45,59,30,39,57
544,Whirlipede,"bug,poison",360,40,55,99,40,79,47
545,Scolipede,"bug,poison",485,60,100,89,55,69,112
546,Cottonee,"grass,fairy",280,40,27,60,37,50,66
547,Whimsicott,"grass,fairy",480,60,67,85,77,75,116
548,Petilil,grass,280,45,35,50,70,50,30
549,Lilligant,grass,480,70,60,75,110,75,90
550,Basculin (Red-Striped Form),water,460,70,92,65,80,55,98
550,Basculin (Blue-Striped Form),water,460,70,92,65,80,55,98
551,Sandile,"ground,dark",292,50,72,35,35,35,65
552,Krokorok,"ground,dark",351,60,82,45,45,45,74
553,Krookodile,"ground,dark",519,95,117,80,65,70,92
554,Darumaka,fire,315,70,90,45,15,45,50
554,Galarian Darumaka,ice,315,70,90,45,15,45,50
555,Darmanitan (Standard Mode),fire,480,105,140,55,30,55,95
555,Darmanitan (Zen Mode),"fire,psychic",540,105,30,105,140,105,55
555,Darmanitan (Galarian Standard Mode),ice,480,105,140,55,30,55,95
555,Darmanitan (Galarian Zen Mode),"ice,fire",540,105,160,55,30,55,135
556,Maractus,grass,461,75,86,67,106,67,60
557,Dwebble,"bug,rock",325,50,65,85,35,35,55
558,Crustle,"bug,rock",485,70,105,125,65,75,45
559,Scraggy,"dark,fighting",348,50,75,70,35,70,48
560,Scrafty,"dark,fighting",488,65,90,115,45,115,58
561,Sigilyph,"psychic,flying",490,72,58,80,103,80,97
562,Yamask,ghost,303,38,30,85,55,65,30
562,Galarian Yamask,"ground,ghost",303,38,55,85,30,65,30
563,Cofagrigus,ghost,483,58,50,145,95,105,30
564,Tirtouga,"water,rock",355,54,78,103,53,45,22
565,Carracosta,"water,rock",495,74,108,133,83,65,32
566,Archen,"rock,flying",401,55,112,45,74,45,70
567,Archeops,"rock,flying",567,75,140,65,112,65,110
568,Trubbish,poison,329,50,50,62,40,62,65
569,Garbodor,poison,474,80,95,82,60,82,75
570,Zorua,dark,330,40,65,40,80,40,65
571,Zoroark,dark,510,60,105,60,120,60,105
572,Minccino,normal,300,55,50,40,40,40,75
573,Cinccino,normal,470,75,95,60,65,60,115
574,Gothita,psychic,290,45,30,50,55,65,45
575,Gothorita,psychic,390,60,45,70,75,85,55
576,Gothitelle,psychic,490,70,55,95,95,110,65
577,Solosis,psychic,290,45,30,40,105,50,20
578,Duosion,psychic,370,65,40,50,125,60,30
579,Reuniclus,psychic,490,110,65,75,125,85,30
580,Ducklett,"water,flying",305,62,44,50,44,50,55
581,Swanna,"water,flying",473,75,87,63,87,63,98
582,Vanillite,ice,305,36,50,50,65,60,44
583,Vanillish,ice,395,51,65,65,80,75,59
584,Vanilluxe,ice,535,71,95,85,110,95,79
585,Deerling,"normal,grass",335,60,60,50,40,50,75
586,Sawsbuck,"normal,grass",475,80,100,70,60,70,95
587,Emolga,"electric,flying",428,55,75,60,75,60,103
588,Karrablast,bug,315,50,75,45,40,45,60
589,Escavalier,"bug,steel",495,70,135,105,60,105,20
590,Foongus,"grass,poison",294,69,55,45,55,55,15
591,Amoonguss,"grass,poison",464,114,85,70,85,80,30
592,Frillish,"water,ghost",335,55,40,50,65,85,40
593,Jellicent,"water,ghost",480,100,60,70,85,105,60
594,Alomomola,water,470,165,75,80,40,45,65
595,Joltik,"bug,electric",319,50,47,50,57,50,65
596,Galvantula,"bug,electric",472,70,77,60,97,60,108
597,Ferroseed,"grass,steel",305,44,50,91,24,86,10
598,Ferrothorn,"grass,steel",489,74,94,131,54,116,20
599,Klink,steel,300,40,55,70,45,60,30
600,Klang,steel,440,60,80,95,70,85,50
601,Klinklang,steel,520,60,100,115,70,85,90
602,Tynamo,electric,275,35,55,40,45,40,60
603,Eelektrik,electric,405,65,85,70,75,70,40
604,Eelektross,electric,515,85,115,80,105,80,50
606,Beheeyem,psychic,485,75,75,75,125,95,40
607,Litwick,"ghost,fire",275,50,30,55,65,55,20
608,Lampent,"ghost,fire",370,60,40,60,95,60,55
609,Chandelure,"ghost,fire",520,60,55,90,145,90,80
610,Axew,dragon,320,46,87,60,30,40,57
611,Fraxure,dragon,410,66,117,70,40,50,67
612,Haxorus,dragon,540,76,147,90,60,70,97
613,Cubchoo,ice,305,55,70,40,60,40,40
614,Beartic,ice,505,95,130,80,70,80,50
615,Cryogonal,ice,515,80,50,50,95,135,105
616,Shelmet,bug,305,50,40,85,40,65,25
617,Accelgor,bug,495,80,70,40,100,60,145
618,Stunfisk,"ground,electric",471,109,66,84,81,99,32
618,Galarian Stunfisk,"ground,steel",471,109,81,99,66,84,32
619,Mienfoo,fighting,350,45,85,50,55,50,65
620,Mienshao,fighting,510,65,125,60,95,60,105
621,Druddigon,dragon,485,77,120,90,60,90,48
622,Golett,"ground,ghost",303,59,74,50,35,50,35
623,Golurk,"ground,ghost",483,89,124,80,55,80,55
624,Pawniard,"dark,steel",340,45,85,70,40,40,60
625,Bisharp,"dark,steel",490,65,125,100,60,70,70
626,Bouffalant,normal,490,95,110,95,40,95,55
627,Rufflet,"normal,flying",350,70,83,50,37,50,60
628,Braviary,"normal,flying",510,100,123,75,57,75,80
629,Vullaby,"dark,flying",370,70,55,75,45,65,60
630,Mandibuzz,"dark,flying",510,110,65,105,55,95,80
631,Heatmor,fire,484,85,97,66,105,66,65
632,Durant,"bug,steel",484,58,109,112,48,48,109
633,Deino,"dark,dragon",300,52,65,50,45,50,38
634,Zweilous,"dark,dragon",420,72,85,70,65,70,58
635,Hydreigon,"dark,dragon",600,92,105,90,125,90,98
636,Larvesta,"bug,fire",360,55,85,55,50,55,60
637,Volcarona,"bug,fire",550,85,60,65,135,105,100
638,Cobalion,"steel,fighting",580,91,90,129,90,72,108
639,Terrakion,"rock,fighting",580,91,129,90,72,90,108
640,Virizion,"grass,fighting",580,91,90,72,90,129,108
641,Tornadus (Incarnate Forme),flying,580,79,115,70,125,80,111
641,Tornadus (Therian Forme),flying,580,79,100,80,110,90,121
642,Thundurus (Incarnate Forme),"electric,flying",580,79,115,70,125,80,111
642,Thundurus (Therian Forme),"electric,flying",580,79,105,70,145,80,101
643,Reshiram,"dragon,fire",680,100,120,100,150,120,90
644,Zekrom,"dragon,electric",680,100,150,120,120,100,90
645,Landorus (Incarnate Forme),"ground,flying",600,89,125,90,115,80,101
645,Landorus (Therian Forme),"ground,flying",600,89,145,90,105,80,91
646,Kyurem,"dragon,ice",660,125,130,90,130,90,95
646,Kyurem (Black Kyurem),"dragon,ice",700,125,170,100,120,90,95
646,Kyurem (White Kyurem),"dragon,ice",700,125,120,90,170,100,95
647,Keldeo (Ordinary Form),"water,fighting",580,91,72,90,129,90,108
647,Keldeo (Resolute Form),"water,fighting",580,91,72,90,129,90,108
648,Meloetta (Aria Forme),"normal,psychic",600,100,77,77,128,128,90
648,Meloetta (Pirouette Forme),"normal,fighting",600,100,128,90,77,77,128
649,Genesect,"bug,steel",600,71,120,95,120,95,99
650,Chespin,grass,313,56,61,65,48,45,38
651,Quilladin,grass,405,61,78,95,56,58,57
652,Chesnaught,"grass,fighting",530,88,107,122,74,75,64
653,Fennekin,fire,307,40,45,40,62,60,60
654,Braixen,fire,409,59,59,58,90,70,73
655,Delphox,"fire,psychic",534,75,69,72,114,100,104
656,Froakie,water,314,41,56,40,62,44,71
657,Frogadier,water,405,54,63,52,83,56,97
658,Greninja,"water,dark",530,72,95,67,103,71,122
658,Greninja (Ash-Greninja),"water,dark",640,72,145,67,153,71,132
659,Bunnelby,normal,237,38,36,38,32,36,57
660,Diggersby,"normal,ground",423,85,56,77,50,77,78
661,Fletchling,"normal,flying",278,45,50,43,40,38,62
662,Fletchinder,"fire,flying",382,62,73,55,56,52,84
663,Talonflame,"fire,flying",499,78,81,71,74,69,126
664,Scatterbug,bug,200,38,35,40,27,25,35
665,Spewpa,bug,213,45,22,60,27,30,29
666,Vivillon,"bug,flying",411,80,52,50,90,50,89
667,Litleo,"fire,normal",369,62,50,58,73,54,72
668,Pyroar,"fire,normal",507,86,68,72,109,66,106
669,Flabébé,fairy,303,44,38,39,61,79,42
670,Floette,fairy,371,54,45,47,75,98,52
671,Florges,fairy,552,78,65,68,112,154,75
672,Skiddo,grass,350,66,65,48,62,57,52
673,Gogoat,grass,531,123,100,62,97,81,68
674,Pancham,fighting,348,67,82,62,46,48,43
675,Pangoro,"fighting,dark",495,95,124,78,69,71,58
676,Furfrou,normal,472,75,80,60,65,90,102
677,Espurr,psychic,355,62,48,54,63,60,68
678,Meowstic (Male),psychic,466,74,48,76,83,81,104
678,Meowstic (Female),psychic,466,74,48,76,83,81,104
679,Honedge,"steel,ghost",325,45,80,100,35,37,28
680,Doublade,"steel,ghost",448,59,110,150,45,49,35
681,Aegislash (Shield Forme),"steel,ghost",500,60,50,140,50,140,60
681,Aegislash (Blade Forme),"steel,ghost",500,60,140,50,140,50,60
682,Spritzee,fairy,341,78,52,60,63,65,23
683,Aromatisse,fairy,462,101,72,72,99,89,29
684,Swirlix,fairy,341,62,48,66,59,57,49
685,Slurpuff,fairy,480,82,80,86,85,75,72
686,Inkay,"dark,psychic",288,53,54,53,37,46,45
687,Malamar,"dark,psychic",482,86,92,88,68,75,73
688,Binacle,"rock,water",306,42,52,67,39,56,50
689,Barbaracle,"rock,water",500,72,105,115,54,86,68
690,Skrelp,"poison,water",320,50,60,60,60,60,30
691,Dragalge,"poison,dragon",494,65,75,90,97,123,44
692,Clauncher,water,330,50,53,62,58,63,44
693,Clawitzer,water,500,71,73,88,120,89,59
694,Helioptile,"electric,normal",289,44,38,33,61,43,70
695,Heliolisk,"electric,normal",481,62,55,52,109,94,109
696,Tyrunt,"rock,dragon",362,58,89,77,45,45,48
697,Tyrantrum,"rock,dragon",521,82,121,119,69,59,71
698,Amaura,"rock,ice",362,77,59,50,67,63,46
699,Aurorus,"rock,ice",521,123,77,72,99,92,58
700,Sylveon,fairy,525,95,65,65,110,130,60
701,Hawlucha,"fighting,flying",500,78,92,75,74,63,118
702,Dedenne,"electric,fairy",431,67,58,57,81,67,101
703,Carbink,"rock,fairy",500,50,50,150,50,150,50
704,Goomy,dragon,300,45,50,35,55,75,40
705,Sliggoo,dragon,452,68,75,53,83,113,60
706,Goodra,dragon,600,90,100,70,110,150,80
707,Klefki,"steel,fairy",470,57,80,91,80,87,75
708,Phantump,"ghost,grass",309,43,70,48,50,60,38
710,Pumpkaboo (Average Size),"ghost,grass",335,49,66,70,44,55,51
710,Pumpkaboo (Small Size),"ghost,grass",335,44,66,70,44,55,56
710,Pumpkaboo (Large Size),"ghost,grass",335,54,66,70,44,55,46
710,Pumpkaboo (Super Size),"ghost,grass",335,59,66,70,44,55,41
711,Gourgeist (Average Size),"ghost,grass",494,65,90,122,58,75,84
711,Gourgeist (Small Size),"ghost,grass",494,55,85,122,58,75,99
711,Gourgeist (Large Size),"ghost,grass",494,75,95,122,58,75,69
711,Gourgeist (Super Size),"ghost,grass",494,85,100,122,58,75,54
713,Avalugg,ice,514,95,117,184,44,46,28
714,Noibat,"flying,dragon",245,40,30,35,45,40,55
715,Noivern,"flying,dragon",535,85,70,80,97,80,123
716,Xerneas,fairy,680,126,131,95,131,98,99
717,Yveltal,"dark,flying",680,126,131,95,131,98,99
718,Zygarde (50% Forme),"dragon,ground",600,108,100,121,81,95,95
718,Zygarde (10% Forme),"dragon,ground",486,54,100,71,61,85,115
718,Zygarde (Complete Forme),"dragon,ground",708,216,100,121,91,95,85
719,Diancie,"rock,fairy",600,50,100,150,100,150,50
719,Mega Diancie,"rock,fairy",700,50,160,110,160,110,110
720,Hoopa (Hoopa Confined),"psychic,ghost",600,80,110,60,150,130,70
720,Hoopa (Hoopa Unbound),"psychic,dark",680,80,160,60,170,130,80
721,Volcanion,"fire,water",600,80,110,120,130,90,70
722,Rowlet,"grass,flying",320,68,55,55,50,50,42
723,Dartrix,"grass,flying",420,78,75,75,70,70,52
724,Decidueye,"grass,ghost",530,78,107,75,100,100,70
725,Litten,fire,320,45,65,40,60,40,70
726,Torracat,fire,420,65,85,50,80,50,90
727,Incineroar,"fire,dark",530,95,115,90,80,90,60
728,Popplio,water,320,50,54,54,66,56,40
729,Brionne,water,420,60,69,69,91,81,50
730,Primarina,"water,fairy",530,80,74,74,126,116,60
731,Pikipek,"normal,flying",265,35,75,30,30,30,65
732,Trumbeak,"normal,flying",355,55,85,50,40,50,75
733,Toucannon,"normal,flying",485,80,120,75,75,75,60
734,Yungoos,normal,253,48,70,30,30,30,45
735,Gumshoos,normal,418,88,110,60,55,60,45
736,Grubbin,bug,300,47,62,45,55,45,46
737,Charjabug,"bug,electric",400,57,82,95,55,75,36
738,Vikavolt,"bug,electric",500,77,70,90,145,75,43
739,Crabrawler,fighting,338,47,82,57,42,47,63
740,Crabominable,"fighting,ice",478,97,132,77,62,67,43
741,Oricorio (Baile Style),"fire,flying",476,75,70,70,98,70,93
741,Oricorio (Pom-Pom Style),"electric,flying",476,75,70,70,98,70,93
741,Oricorio (Pa'u Style),"psychic,flying",476,75,70,70,98,70,93
741,Oricorio (Sensu Style),"ghost,flying",476,75,70,70,98,70,93
742,Cutiefly,"bug,fairy",304,40,45,40,55,40,84
743,Ribombee,"bug,fairy",464,60,55,60,95,70,124
744,Rockruff,rock,280,45,65,40,30,40,60
744,Rockruff (Own Tempo Rockruff),rock,280,45,65,40,30,40,60
745,Lycanroc (Midday Form),rock,487,75,115,65,55,65,112
745,Lycanroc (Midnight Form),rock,487,85,115,75,55,75,82
745,Lycanroc (Dusk Form),rock,487,75,117,65,55,65,110
746,Wishiwashi (Solo Form),water,175,45,20,20,25,25,40
746,Wishiwashi (School Form),water,620,45,140,130,140,135,30
747,Mareanie,"poison,water",305,50,53,62,43,52,45
748,Toxapex,"poison,water",495,50,63,152,53,142,35
749,Mudbray,ground,385,70,100,70,45,55,45
750,Mudsdale,ground,500,100,125,100,55,85,35
751,Dewpider,"water,bug",269,38,40,52,40,72,27
752,Araquanid,"water,bug",454,68,70,92,50,132,42
753,Fomantis,grass,250,40,55,35,50,35,35
754,Lurantis,grass,480,70,105,90,80,90,45
755,Morelull,"grass,fairy",285,40,35,55,65,75,15
756,Shiinotic,"grass,fairy",405,60,45,80,90,100,30
757,Salandit,"poison,fire",320,48,44,40,71,40,77
758,Salazzle,"poison,fire",480,68,64,60,111,60,117
759,Stufful,"normal,fighting",340,70,75,50,45,50,50
760,Bewear,"normal,fighting",500,120,125,80,55,60,60
761,Bounsweet,grass,210,42,30,38,30,38,32
762,Steenee,grass,290,52,40,48,40,48,62
763,Tsareena,grass,510,72,120,98,50,98,72
764,Comfey,fairy,485,51,52,90,82,110,100
765,Oranguru,"normal,psychic",490,90,60,80,90,110,60
766,Passimian,fighting,490,100,120,90,40,60,80
767,Wimpod,"bug,water",230,25,35,40,20,30,80
768,Golisopod,"bug,water",530,75,125,140,60,90,40
769,Sandygast,"ghost,ground",320,55,55,80,70,45,15
770,Palossand,"ghost,ground",480,85,75,110,100,75,35
771,Pyukumuku,water,410,55,60,130,30,130,5
772,Type: Null,normal,534,95,95,95,95,95,59
773,Silvally,normal,570,95,95,95,95,95,95
774,Minior (Meteor Form),"rock,flying",440,60,60,100,60,100,60
774,Minior (Core Form),"rock,flying",500,60,100,60,100,60,120
775,Komala,normal,480,65,115,65,75,95,65
776,Turtonator,"fire,dragon",485,60,78,135,91,85,36
777,Togedemaru,"electric,steel",435,65,98,63,40,73,96
778,Mimikyu,"ghost,fairy",476,55,90,80,50,105,96
779,Bruxish,"water,psychic",475,68,105,70,70,70,92
780,Drampa,"normal,dragon",485,78,60,85,135,91,36
781,Dhelmise,"ghost,grass",517,70,131,100,86,90,40
782,Jangmo-o,dragon,300,45,55,65,45,45,45
783,Hakamo-o,"dragon,fighting",420,55,75,90,65,70,65
784,Kommo-o,"dragon,fighting",600,75,110,125,100,105,85
785,Tapu Koko,"electric,fairy",570,70,115,85,95,75,130
786,Tapu Lele,"psychic,fairy",570,70,85,75,130,115,95
787,Tapu Bulu,"grass,fairy",570,70,130,115,85,95,75
788,Tapu Fini,"water,fairy",570,70,75,115,95,130,85
789,Cosmog,psychic,200,43,29,31,29,31,37
790,Cosmoem,psychic,400,43,29,131,29,131,37
791,Solgaleo,"psychic,steel",680,137,137,107,113,89,97
792,Lunala,"psychic,ghost",680,137,113,89,137,107,97
793,Nihilego,"rock,poison",570,109,53,47,127,131,103
794,Buzzwole,"bug,fighting",570,107,139,139,53,53,79
795,Pheromosa,"bug,fighting",570,71,137,37,137,37,151
796,Xurkitree,electric,570,83,89,71,173,71,83
797,Celesteela,"steel,flying",570,97,101,103,107,101,61
798,Kartana,"grass,steel",570,59,181,131,59,31,109
799,Guzzlord,"dark,dragon",570,223,101,53,97,53,43
800,Necrozma,psychic,600,97,107,101,127,89,79
800,Necrozma (Dusk Mane Necrozma),"psychic,steel",680,97,157,127,113,109,77
800,Necrozma (Dawn Wings Necrozma),"psychic,ghost",680,97,113,109,157,127,77
800,Necrozma (Ultra Necrozma),"psychic,dragon",754,97,167,97,167,97,129
801,Magearna,"steel,fairy",600,80,95,115,130,115,65
802,Marshadow,"fighting,ghost",600,90,125,80,90,90,125
803,Poipole,poison,420,67,73,67,73,67,73
804,Naganadel,"poison,dragon",540,73,73,73,127,73,121
805,Stakataka,"rock,steel",570,61,131,211,53,101,13
806,Blacephalon,"fire,ghost",570,53,127,53,151,79,107
807,Zeraora,electric,600,88,112,75,102,80,143
808,Meltan,steel,300,46,65,65,55,35,34
809,Melmetal,steel,600,135,143,143,80,65,34
810,Grookey,grass,310,50,65,50,40,40,65
811,Thwackey,grass,420,70,85,70,55,60,80
812,Rillaboom,grass,530,100,125,90,60,70,85
813,Scorbunny,fire,310,50,71,40,40,40,69
814,Raboot,fire,420,65,86,60,55,60,94
815,Cinderace,fire,530,80,116,75,65,75,119
816,Sobble,water,310,50,40,40,70,40,70
817,Drizzile,water,420,65,60,55,95,55,90
818,Inteleon,water,530,70,85,65,125,65,120
819,Skwovet,normal,275,70,55,55,35,35,25
820,Greedent,normal,460,120,95,95,55,75,20
821,Rookidee,flying,245,38,47,35,33,35,57
822,Corvisquire,flying,365,68,67,55,43,55,77
823,Corviknight,"flying,steel",495,98,87,105,53,85,67
824,Blipbug,bug,180,25,20,20,25,45,45
825,Dottler,"bug,psychic",335,50,35,80,50,90,30
826,Orbeetle,"bug,psychic",505,60,45,110,80,120,90
827,Nickit,dark,245,40,28,28,47,52,50
828,Thievul,dark,455,70,58,58,87,92,90
829,Gossifleur,grass,250,40,40,60,40,60,10
830,Eldegoss,grass,460,60,50,90,80,120,60
831,Wooloo,normal,270,42,40,55,40,45,48
832,Dubwool,normal,490,72,80,100,60,90,88
833,Chewtle,water,284,50,64,50,38,38,44
834,Drednaw,"water,rock",485,90,115,90,48,68,74
835,Yamper,electric,270,59,45,50,40,50,26
836,Boltund,electric,490,69,90,60,90,60,121
837,Rolycoly,rock,240,30,40,50,40,50,30
838,Carkol,"rock,fire",410,80,60,90,60,70,50
839,Coalossal,"rock,fire",510,110,80,120,80,90,30
840,Applin,"grass,dragon",260,40,40,80,40,40,20
841,Flapple,"grass,dragon",485,70,110,80,95,60,70
842,Appletun,"grass,dragon",485,110,85,80,100,80,30
843,Silicobra,ground,315,52,57,75,35,50,46
844,Sandaconda,ground,510,72,107,125,65,70,71
845,Cramorant,"flying,water",475,70,85,55,85,95,85
846,Arrokuda,water,280,41,63,40,40,30,66
847,Barraskewda,water,490,61,123,60,60,50,136
848,Toxel,"electric,poison",242,40,38,35,54,35,40
849,Toxtricity (Low Key Form),"electric,poison",502,75,98,70,114,70,75
849,Toxtricity (Amped Form),"electric,poison",502,75,98,70,114,70,75
850,Sizzlipede,"fire,bug",305,50,65,45,50,50,45
851,Centiskorch,"fire,bug",525,100,115,65,90,90,65
852,Clobbopus,fighting,310,50,68,60,50,50,32
853,Grapploct,fighting,480,80,118,90,70,80,42
854,Sinistea,ghost,308,40,45,45,74,54,50
855,Polteageist,ghost,508,60,65,65,134,114,70
856,Hatenna,psychic,265,42,30,45,56,53,39
857,Hattrem,psychic,370,57,40,65,86,73,49
858,Hatterene,"psychic,fairy",510,57,90,95,136,103,29
859,Impidimp,"dark,fairy",265,45,45,30,55,40,50
860,Morgrem,"dark,fairy",370,65,60,45,75,55,70
861,Grimmsnarl,"dark,fairy",510,95,120,65,95,75,60
862,Obstagoon,"dark,normal",520,93,90,101,60,81,95
863,Perrserker,steel,440,70,110,100,50,60,50
864,Cursola,ghost,510,60,95,50,145,130,30
865,Sirfetch'd,fighting,507,62,135,95,68,82,65
866,Mr. Rime,"ice,psychic",520,80,85,75,110,100,70
867,Runerigus,"ground,ghost",483,58,95,145,50,105,30
868,Milcery,fairy,270,45,40,40,50,61,34
869,Alcremie,fairy,495,65,60,75,110,121,64
870,Falinks,fighting,470,65,100,100,70,60,75
871,Pincurchin,electric,435,48,101,95,91,85,15
872,Snom,"ice,bug",185,30,25,35,45,30,20
873,Frosmoth,"ice,bug",475,70,65,60,125,90,65
874,Stonjourner,rock,470,100,125,135,20,20,70
